"S/N","English ","Arabic ","Meaning "
"424 ","Ahnaf ","???? ","Bin Qays bin Muwiyah bin Husayn at Tamimi had this name; he was a narrator of Hadith "
"425 ","Ahraz ","????? ","Protection, piety. "
"426 ","Ahsab ","???? ","Nobler, more respected, of higher nobility. "
"427 ","Ahsan ","???? ","Better, superior. "
"428 ","Ahsanullah ","????? ???? ","Favor of God. "
"429 ","Ahwas ","???? ","Having narrow, contracted or squinting eyes. "
"430 ","Ahyan ","????? ","Eras, ages, times. "
"431 ","Ahzab ","????? ","Confederate Bin Aseed had this name; he was a narrator of Hadith. "
"432 ","Aidh ","","Name of a reciter of the Holy Quran. "
"433 ","Aijaz ","","Blessing. "
"434 ","Aimal ","???? ","Friend, ??? ???? "
"435 ","Aiman ","","Fearless. "
"436 ","Aishah ","","Life, Vivaciousness, Living Prosperous, Youngest wife of the Prophet Muhammad (pbuh). "
"437 ","Aiz ","??? ","This was the name of a reciter of the Quran who followed the recital of Hamzah. "
"438 ","Aizaad ","????? ","Extension, excess. "
"439 ","Ajaam ","???? ","Forest, Tree "
"440 ","Ajawid ","?????? ","Pl. of Jawwad, open-handed, generous, noble. "
"441 ","Ajeeb ","???? ","Wonderful. "
"442 ","Ajer ","","Reward. "
"443 ","Ajib ","","Wonderful "
"444 ","Ajlah ","???? ","Bald, hairless, Ibn Abdullah, a narrator of Hadith, had this name. "
"445 ","Ajmal ","???? ","More beautiful, extremely beautiful. "
"446 ","Ajmar ","???? ","Fastest. "
"447 ","Ajtaba ","?????? ","Favourite, selected. "
"448 ","Ajwaad ","????? ","Intelligent, Talented, "
"449 ","Ajwad ","???? ","Better, more generous. "
"450 ","Akbar ","???? ","Greater, bigger, greatest, most pious, honourable. "
"451 ","Akeem ","???? ","Wise, Intelligent "
"452 ","Akfash ","????? ","There have been several men of this name; there were three grammarians of this name in the 8th / 9th century. "
"453 ","Akhas ","???? ","Bin Khalfah was so named; he was a narrator of Hadith. "
"454 ","Akhdan ","","Best Friend. "
"455 ","Akhfash ","","There have been several men of this name; there were grammarians of this name in the 8th / 9th century. "
"456 ","Akhlaq ","????? ","Good manners, morals. "
"457 ","Akhmas ","????? ","Brave, valiant. "
"458 ","Akhram ","???? ","Clever, active. "
"459 ","Akhtar ","???? ","Star, good luck. "
"460 ","Akhund ","????? ","Honorific title of someone learned in religious matters. "
"461 ","Akhund Zada ","????????? ","Son of a person learned in religious matters. "
"462 ","Akhzar ","???? ","Greenery. "
"463 ","Akif ","???? ","Devoted to, dedicated to, persevering in, busily engaged, attached, intent. "
"464 ","Akil ","???? ","Intelligent, thoughtful, one who uses reason. "
"465 ","Akmal ","???? ","More complete, more perfect. "
"466 ","Akram ","???? ","More generous, nobler, bountiful. "
"467 ","Al Abbas ","?????? ","Description of a lion; name of the Prophet s uncle. "
"468 ","Al Amin ","??????? ","An epithet of the Prophet Muhammad. "
"469 ","Al Burhan ","??????? ","The proof. "
"470 ","Al Faiz ","?????? ","Name of a Fatimid Caliph. "
"471 ","Al Mamoon ","??????? ","Seventh Abbasid Caliph (813-33). "
"472 ","Al Rafi ","?????? ","One of the names of Allah. "
"473 ","Al Safi ","????? ","Clear, pure, fine. "
"474 ","Al Siddiq ","?????? ","The truthful, title of Abu Bakr the first righteous Caliph. "
"475 ","Al Tahir ","?????? ","Nickname of Abdullah, son of Muhammad who died in infancy. "
"476 ","Al Tayyib ","????? ","Nickname of Abdullah, son of Muhammad who died in infancy. "
"477 ","Ala ","","Nobility, excellence "
"478 ","Ala al Din ","","Excellence of faith "
"479 ","Ala' ","","Nobility. "
"480 ","Ala-ud-Din ","????????? ","Glory of religion, excellence of religion (Islam). "
"481 ","Alaa ","???? ","Height, elevation. "
"482 ","Aladdin, Ala al din ","","Nobility of faith "
"483 ","Alam ","???? ","World. "
"484 ","Alamgir ","??????? ","World conqueror. "
"485 ","Alamzeb ","???? ??? ","World Beauty. "
"486 ","Aleem ","???? ","Learned, expert, scholar, omniscient; one of the names of Allah. "
"487 ","Aleem-ul-Huda ","??? ?????? ","Banner of guidance. "
"488 ","Aleemuddin ","???? ????? ","A learned person in religion. "
"489 ","Alhan ","????? ","Eloquence, good voice. "
"490 ","Alhasan ","","The handsome, the good; name of the Prophets grandson "
"491 ","Alhazar ","????? ","Sos, help. "
"492 ","Alhusain, Alhusayn ","","Diminutive of the handsome, the good; name of the Prophets grandson "
"493 ","Ali ","??? ","High, lofty, sublime, eminent, excellence, noble, honourable; one of the names of Allah; fourth Caliph of Islam. "
"494 ","Ali , Ali, Aliyy ","","The highest, greatest, excellent, noble; name of the Prophets son in law and the fourth Caliph "
"495 ","Ali Asghar ","??? ???? ","Infant son of Imam Husayn who attained martyrdom in the Karbala when he was a suckling baby. "
"496 ","Alim ","","Wise or learned "
"497 ","Allah Bakhsh ","???? ??? ","Gift of Allah. "
"498 ","Allal ","???? ","Comforter. "
"499 ","Almahdi ","","Guided to the right path "
"500 ","Alman ","????? ","Kind, willing and wiseman. "
"501 ","Almas ","????? ","Diamond. "
"502 ","Almir ","","Prince. "
"503 ","Altaam ","????? ","Correct "
"504 ","Altaf ","????? ","Pl. of Lutf, kindness, grace, favour. "
"505 ","Altaf Hussain ","????? ???? ","Kindness of Husain. "
"506 ","Altair ","?? ","The flying eagle; also refers to a first magnitude star in the constellation Lyra. "
"507 ","Altamash ","????? ","Front-line army. "
"508 ","Alwaz ","????? ","Light, brightness. "
"509 ","Alyasaa ","????? ","Elisha - a Prophet "
"510 ","Amaad ","???? ","Pillar, post, support. "
"511 ","Amaan ","???? ","Trust, safety, security, protection, tranquility, peace of mind, calmness. "
"512 ","Amaar ","","One who prays 5 times and fasts. "
"513 ","Amail ","???? ","Necklace "
"514 ","Amal ","??? ","Hope, aspiration. "
"515 ","Amala ","?? ??? ","Hope, Aspiration "
"516 ","Amam ","","Safety, Protection. "
"517 ","Amanat ","????? ","Trust. "
"518 ","Amani ","????? ","Pl. of Umniya, wish, aspiration, hope. "
"519 ","Amanuddin ","???? ????? ","Trust of religion (Islam). "
"520 ","Amanullah ","???? ???? ","Trust, care of Allah, protection of Allah. "
"521 ","Amar ","??? ","Work, problem, order "
"522 ","Ameer ","???? ","Chieftain, ruler, prince, commander, lord, leader, master. "
"523 ","Amer ","","Rich "
"524 ","Amid ","???? ","Pillar, support, head. "
"525 ","Amiduddawlah ","???? ?????? ","Support of the state, (It is used both as name & title). "
"526 ","Amin ","???? ","Trustworthy, faithful, reliable, custodian, honest. "
"527 ","Amin, Ameen ","","Faithful, trustworthy "
"528 ","Aminuddin ","???? ????? ","Trustworthy in religion (Islam). "
"529 ","Amir ","???? ","Prosperous, populous, civilized, full of life, large. "
"530 ","Amir, Ameer ","","Ruler, prince, leader "
"531 ","Amjaad ","????? ","Pl. of majd, glory, honour. "
"532 ","Amjad ","???? ","Most glorious, most distinguished, more illustrious, most venerable, most noble. "
"533 ","Ammaar ","","One with strong Imaan. Also a Sahabi , one of the early muslims, son of Yasir and Sumaya Rad. "
"534 ","Ammar ","???? ","Virtuous, pious, devout, religious, tolerant. "
"535 ","Ammar, Ammar ","","Builder, constructor "
"536 ","Amr ","","By my life A famous companion had this name, ibn al-Aas who conquered Egypt; also Ibn al-Ala called Zabban, was one of the seven readers of the Quran and an eminent Scholar. "
"537 ","Amro ","???? ","Old Arabic name. "
"538 ","Anam ","???? ","Creatures. "
"539 ","Anan ","???? ","Clouds. "
"540 ","Anas ","??? ","Friend. "
"541 ","Anasah ","","The freed slave of the Prophet had this name. "
"542 ","Andam ","????? ","Forever. "
"543 ","Aneen ","???? ","Good, Hello. "
"544 ","Aneeq ","","Valueable. "
"545 ","Anees ","???? ","Intimate, friendly. "
"546 ","Angar ","????? ","Embers. "
"547 ","Aniq ","???? ","Neat, elegant, smart. "
"548 ","Anis ","???? ","Friend, close companion, sociable, intimate friend, companion. "
"549 ","Aniya ","","Concern, Loving "
"550 ","Anjam ","","Stars. "
"551 ","Anjum ","???? ","Plural of Najm, stars. "
"552 ","Anoush ","???? ","Eternal. "
"553 ","Ansaar ","????? ","Pl. of Nasir, friend, patron, supporter. "
"554 ","Ansah ","???? ","The Freed slave of the Prophet PBUH had this name. "
"555 ","Ansari ","?????? ","Relation through ancestry to an Ansar; the people who helped the Prophet when he migrated to Madinah. "
"556 ","Antar ","???? ","Hero in a story of chivalry. "
"557 ","Antarah ","","Heroic; name of an Arab folk hero "
"558 ","Anwaar ","????? ","Pl. of noor, meaning light, glow, gleam. "
"559 ","Anwar ","???? ","More bright, more brilliant, more radiant, more luminous. "
"560 ","Anwarulkarim ","??????????? ","Lights of the Beneficent (Allah). "
"561 ","Anwarus Sadat ","???????????? ","The most brilliant of the Sayyids. "
"562 ","Anzar ","???? ","Having a good eye sight. "
"563 ","Aqdas ","???? ","Most holy, more or most sacred. "
"564 ","Aqeel ","???? ","Insight, mind, intellect, judiciousness, wise, sensible man. "
"565 ","Aqeil ","","Knowledgable. "
"566 ","Aqib ","???? ","Successor, an epithet of the Prophet Muhammad. "
"567 ","Aqil ","","Old Arabic name "
"568 ","Aqleem ","????? ","Government, realm. "
"569 ","Aqmar ","???? ","Bright, brilliant, luminous, moonlit. "
"570 ","Aqqaad ","???? ","Maker of trimmings, haberdasher. "
"571 ","Aqrab ","???? ","Near, close. "
"572 ","Arad ","??? ","Name of an angel. "
"573 ","Arafat ","????? ","A plain twelve miles south west of Makkah where pilgrims spend a day performing special worship of Allah during the Hajj. "
"574 ","Araiz ","???? ","National leader. "
"575 ","Aram ","???? ","Quiet "
"576 ","Arash ","??? ","A hero in Persian folklore ( He is sacrificed ) "
"577 ","Araysh ","???? ","Shadower, Overshadower. "
"578 ","Arbaaz ","????? ","Eagle. "
"579 ","Arbab ","????? ","Friends "
"580 ","Ardalan ","?????? ","Ardalan is An Iranian Kurdish Dynasty. "
"581 ","Ardam ","???? ","Brave, boldman. "
"582 ","Areeb ","???? ","Wise, intelligent, bright, brilliant, clever. "
"583 ","Areef ","???? ","Learned, expert, authority. "
"584 ","Areej ","???? ","Fragrant, sweet-smelling. "
"585 ","Arees ","???? ","Peasant, farmer. "
"586 ","Areez ","???? ","Friend. "
"587 ","Aref ","???? ","Wise, intelligent. "
"588 ","Arfaa ","???? ","Very high "
"589 ","Arfan ","","Gratitude "
"590 ","Arfeen ","?????? ","Leader. "
"591 ","Arham ","????? ","Kind, generous. "
"592 ","Arif ","???? ","Learned, expert, authority, saint, the highest position a mystic can attain. "
"593 ","Arikah ","????? ","Decorated throne. "
"594 ","Arjmand ","?????? ","Bountiful. "
"595 ","Arkan ","????? ","Pl. of Rukn, support, prop, pillar. "
"596 ","Armaan ","????? ","Wish, desire. "
"597 ","Arman ","????? ","Hope. "
"598 ","Armeen ","????? ","A character in Shahnameh. "
"599 ","Aroosh ","???? ","Angle of heaven. "
"600 ","Arqam ","???? ","Writer, the best recorder; companion of the Prophet Muhammad. "
"601 ","Arsal ","","The one who was sent. "
"602 ","Arsalaan ","","Lion. "
"603 ","Arsalan ","?????? ","Lion. "
"604 ","Arsel ","???? ","To send, to ship, dispatch. "
"605 ","Arsh ","??? ","Sky, roof. "
"606 ","Arshad ","???? ","Most rightly guided, most reasonable. "
"607 ","Arshan ","????? ","Strong And Brave Man. "
"608 ","Arshaq ","???? ","Handsome, more elegant, more graceful. "
"609 ","Arshi ","???? ","The one living in Allah's place, angel. "
"610 ","Arshia ","???? ","Throne. "
"611 ","Artah ","????? ","Bin-Ashath was a narrator of Hadith who had this name. "
"612 ","Arwah ","???? ","More delicate, more gracious. "
"613 ","Arzan ","????? ","Worth "
"614 ","Arzang ","????? ","An ancient wrestler. "
"615 ","As'ad ","???? ","Virtuous, pious, happier, luckier. "
"616 ","Asaad ","????? ","Help, support. "
"617 ","Asad ","??? ","Lion. "
"618 ","Asadel ","","Most prosperous one "
"619 ","Asadullah ","??????? ","Lion of Allah. Title of Ali (R.A.). "
"620 ","Asar ","","Fourth Prayer of the day. "
"621 ","Asbaat ","????? ","Bin Muhammad al-Qurashi a narrator of Hadith had this name. "
"622 ","Asbagh ","???? ","Coloured animal, huge flood, dyer. "
"623 ","Asbat ","","A narrator of hadith. "
"624 ","Aseed ","???? ","Ibn Yazid, a narrator of Hadith had this name. "
"625 ","Aseel ","???? ","Son of elite family. "
"626 ","Aseer ","???? ","Preferred, noble, exquisite. "
"627 ","Asfa ","???? ","Tanned sun burned, Bin Asla had this name; he was a narrator of Hadith. "
"628 ","Asghar ","???? ","Younger, smaller, minute. "
"629 ","Ash'ab ","???? ","Lion, Diffcult, Strict. "
"630 ","Asha'as ","???? ","Scattered, Spread about, humble. "
"631 ","Asha'ath ","","Scattered, Spread about, humble. "
"632 ","Ashab ","???? ","Reddish, blond, fair. "
"633 ","Ashaj ","??? ","Abu ad-Dunya al-Maghrabi, had this name; he was a narrator of Hadith. "
"634 ","Ashar ","???? ","Wise, prudent. "
"635 ","Ashaz ","","One in a million, name of a sahabi during the time of prophet. There is a hadith praising his virtue of patience and obedience to parents "
"636 ","Ashfaq ","????? ","Pl. of Shafaqa, kindness, compassion, sympathy, pity, mercy, favours. "
"637 ","Ashhal ","???? ","Having bluish-black eyes; Bin Hatim had this name; he was a narrator of Hadith. "
"638 ","Ashhar ","???? ","Famous, popular. "
"639 ","Ashim ","","Generous. "
"640 ","Ashja ","???? ","More courageous, braver. "
"641 ","Ashkan ","????? ","Healthy, hearty. "
"642 ","Ashmath ","","Correct path, Straight path. "
"643 ","Ashnad ","???? ","Swimmer. "
"644 ","Ashraf ","???? ","More honourable, most distinguished, eminent more nobler. "
"645 ","Ashrafus Sadat ","???? ??????? ","Most noble of the Sayyids. "
"646 ","Ashras ","???? ","Abu al-Hasan az-Ziyat a narrator of Hadith was so named. "
"647 ","Asif ","??? ","Name of courtier in the kingdom of Prophet Sulaiman who is noted for his intelligence. "
"648 ","Asil ","???? ","Of noble origin, highborn, pure, pristine. "
"649 ","Asim ","???? ","Protector, guardian, chaste, safe. "
"650 ","Asim, Asim ","","Protector, defender "
"651 ","Asjad ","???? ","Gold, Jewel. "
"652 ","Askar ","???? ","Troop "
"653 ","Askari ","????? ","Soldier. "
"654 ","Asla ","???? ","This name was the name of Asfa the narrator of Hadith. "
"655 ","Aslam ","???? ","Very safe, safeguarded, better, more perfect, more complete. "
"656 ","Asma ","????? ","He was Ibn Harithah Al-Aslami. "
"657 ","Asooda ","????? ","Prosperous, jolly, happy. "
"658 ","Asra ","????? ","Travel by night. "
"659 ","Asrar ","????? ","Secrets, mysteries, pl. of Sirr, secret. "
"660 ","Astaan ","????? ","Threshold, gateway. "
"661 ","Aswad ","","Black "
"662 ","Ata ","???? ","Gift, present, favour, bounty, generosity. "
"663 ","Ata al Rahman ","","Gift of the Beneficent "
"664 ","Ata Allah ","","Gift of God "
"665 ","Ata, Ataa ","","Gift "
"666 ","Atabuk ","????? ","Protector, guard. "
"667 ","Atal ","??? ","Hero, Leader, Guide. "
"668 ","Atash ","??? ","Fire. "
"669 ","Ataubaq ","","Handsome, beautiful, helpful, generous and got a lot of love to share. "
"670 ","Ataullah ","???????? ","Gift of Allah. "
"671 ","Ataur Rahman ","??????????? ","Gift of the merciful (Allah). "
"672 ","Ateeb ","???? ","pious, clean. "
"673 ","Athar ","???? ","Purer, more virtuous, most pious, meticulously neat and clean. "
"674 ","Athazaz ","","Unknown, Mystery, Maze. "
"675 ","Athil ","","Firmly rooted "
"676 ","Athir ","","Favored, preferred "
"677 ","Atif ","???? ","Compassionate, affectionate, sympathetic, kind-hearted, loving. "
"678 ","Atif, Atif ","","Compassionate, sympathetic "
"679 ","Atiq ","???? ","Ancient, noble, antiquated. "
"680 ","Atir ","???? ","Fragrant, aromatic. "
"681 ","Attaar ","???? ","Perfumer, perfume vendor. "
"682 ","Attaboak ","????? ","Teacher, Defender, Guide "
"683 ","Attar ","???? ","Fragrance Seller. "
"684 ","Attiq ","","Old. "
"685 ","Atuf ","???? ","Affectionate, kind-hearted, compassionate, loving. "
"686 ","Atyab ","???? ","Scrupulously clean, refined, most noble, excellent. "
"687 ","Aun ","??? ","Helping "
"688 ","Aurang ","????? ","Royal throne "
"689 ","Aurangzeb ","???????? ","Ornament of the throne, a person befitting the throne. "
"690 ","Aus ","???? ","Myrtle; ace (in cards); Name of a number of Sahaba, e.g. Aus ibn Sabit, Aus ibn Saamit, Aus ibn Kholy. "
"691 ","Ausaf ","????? ","Virtues, merits. "
"692 ","Awad ","??? ","Reward, compensation. "
"693 ","Awad, Awad ","","Reward, compensation "
"694 ","Awais ","???? ","Naim of a saint "
"695 ","Awaiz ","???? ","Decorated, decked. "
"696 ","Awalmir ","??? ??? ","Prime Chief. "
"697 ","Awan ","????? ","Friend, supporter. "
"698 ","Awanah ","????? ","Middle-aged, fierce. Abu Awanah Al-Waddah was a scholar of Hadith and a reciter of Quran. "
"699 ","Awf ","??? ","Guest, fragrance, lion; "
"700 ","Awn ","??? ","Support, help. "
"701 ","Aws ","","To give "
"702 ","Awwab ","???? ","Sincere repentant, supplicant. "
"703 ","Awwal ","??? ","First. Al-Awwal, the first: one of the names of Allah. "
"704 ","Ayaan ","???? ","Gift of God "
"705 ","Ayaat ","???? ","Pl. of Ayat, sign, verse of the Quran. "
"706 ","Ayaaz ","???? ","A trusted slave of Sultan Mehmood Ghaznavi "
"707 ","Ayat ","??? ","Sign, revelation, verse of the Quran. "
"708 ","Ayatullah ","??????? ","Sign of Allah. "
"709 ","Aybak ","???? ","Ibn-Aybak was a leading historian. "
"710 ","Aydin ","????? ","Brilliant, Enlightened, Intelligent, Light of the moon. "
"711 ","Ayham ","","Brave "
"712 ","Aymaan ","","Lucky. "
"713 ","Ayman ","???? ","Lucky blessed, righ-hand, right, on the right, fortunate. "
"714 ","Ayn ","??? ","Source. "
"715 ","Aynul Hasan ","??? ????? ","Hasan like. Hasan was the name of the Prophet Muhammad's grandson from his daughter Fatima. "
"716 ","Aynul Hayat ","??? ?????? ","Fountain of Life. "
"717 ","Aynun Naim ","??? ?????? ","Fountain of blessing. "
"718 ","Ayser ","","Easy in dealing, wealthy "
"719 ","Ayyash ","???? ","Bread-seller; "
"720 ","Ayyub ","???? ","A Prophet, the biblical Job. "
"721 ","Ayyub, Ayoob ","","A Prophets name (Job) "
"722 ","Aza ","","Comfort "
"723 ","Azaad ","???? ","Free, liberated. "
"724 ","Azaam ","????? ","Submission, prostration. "
"725 ","Azaan ","???? ","Call for the Pray, Strength & Power "
"726 ","Azab ","","Touring, travelling, wandering "
"727 ","Azad ","","Freedom. "
"728 ","Azain ","????? ","Decoration. "
"729 ","Azam ","???? ","Greater, greatest, more important, most important, most pious, most exalted. "
"730 ","Azbak ","???? ","Independent, autonomous. "
"731 ","Azeem ","???? ","Great "
"732 ","Azeem, Azim ","","Defender, referring to one of Gods ninety nine qualities "
"733 ","Azfar ","???? ","Most victorious, winner. "
"734 ","Azfer ","","Leader. "
"735 ","Azghan ","???? ","Faithful. "
"736 ","Azhaar ","????? ","Pl. of Zahra, flower, blossom. "
"737 ","Azhaf ","???? ","Courageous, elite. "
"738 ","Azhar ","???? ","More evident, most apparent, most illuminated. "
"739 ","Azharan ","?????? ","The sun and moon alike, to adopt, buds. "
"740 ","Azim ","???? ","Might, magnificent, glorious, great, dignified, exalted, determined; one of the names of Allah. "
"741 ","Aziz ","???? ","Might, strong, illustrious, highly esteemed, dearly loved, one of the names of Allah. "
"742 ","Aziz, Aziz ","","Powerful (dear) "
"743 ","Azizullah ","???????? ","Dear to Allah. "
"744 ","Azlan ","????? ","Lion "
"745 ","Azli ","???? ","From the beginning. "
"746 ","Azmaray ","????? ","Varient for Zmaray (Lion). "
"747 ","Azmat ","???? ","Majesty, pride, grandeur, greatness. "
"748 ","Azmeer ","????? ","Clever, pious. "
"749 ","Azmi ","???? ","One who fulfils his promise. "
"750 ","Azraf ","???? ","More elegant, more graceful; more humorous. "
"751 ","Azraq ","???? ","Blue; name of a companion of the Prophet PBUH, bin Qays. "
"752 ","Azraqi ","????? ","He was an authority on the history and geography of Makkah. "
"753 ","Azud ","??? ","Upper arm, strength, power, support. "
"754 ","Azududdin ","???????? ","Support of religion (Islam). "
"755 ","Azzam ","???? ","Very determined, resolved, resolute. "
"756 ","Azzam, Azzam ","","Determined, resolved "
